id	text	title
1916	美国共和党总统候选人川普计划31日晚间发表备受关注的移民政策演说，但在此之前他出人意料地于当天下午前往墨西哥同恩里克·培尼亚·涅托总统举行会晤，后者称与川普的会面“开放和富有建设性”。据美国广播公司报道，川普接受了墨西哥总统涅托的邀请，双方31日下午在墨西哥总统府进行了私人会晤，其后一同出席了联合记者会。首先发言的涅托称墨西哥将成为美国的好邻居，双方是协作的“战略盟友”，两国关系将以相互尊重为基础。“我们的观点可能在一些主题上不一致，”涅托说，会晤的目的是为了彼此见面并谈论观点，他称这次会面“非常开放和富有建设性”。涅托希望，美国下一任总统能使两国边境“更加高效，更加安全”，并强调，加强边境安全对墨西哥同样重要。川普则称与涅托的会面是“巨大的荣誉”，双方在相当长一段时间内有实质性、直接且富有建设性的意见交流，“关于美国目前贸易和移民政策的影响，我直截了当地提出了我的观点。”川普说，他与涅托总统谈论了“边境�晼v问题，但没有说由谁来支付建�棤O用。美联社指出，川普已经承诺，如果他当选，将驱逐美国的数百万非法移民，迫使墨西哥建边境�晼A以确保美国南部	立场软化？ 川普发表移民演说前先访墨西哥
1917	据外媒报导，距离美国总统大选只剩70天，共和党候选人川普在全美与关键摇摆州的支持度大幅落后，民调还显示多数可能选民的投票意向已定，川普逆转胜的难度极高。据报导，依据真清晰政治网站(RealClearPolitics)综合美国7项媒体、学术机构与网络民调的综合数位，8月5日至27日之间，美国民主党总统候选人希拉里的全美平均支援度为48.3%，川普(Donald Trump)为42.3%，希拉里领先6个百分点。多项8月进行的民调同时显示，川普在关键摇摆州，例如宾州、密歇根州与维吉尼亚州等大幅落后，佛罗里达州、北卡罗来纳州与俄亥俄州等落后幅度虽小，但选情不乐观。报导称，川普在美国拉丁裔、非裔与女性选民的支持度，远低于希拉里，白种男性选民中的领先也缩水。美国资深共和党人忧心，川普的竞选结果将比马侃(John McCain)与罗姆尼(Mitt Romney)在2008年与2012年的得票率还要低。更严重的是，川普与共和党联邦参议员的冲突，可能拖垮多位寻求连任议员的选情，共和党有可能失去参院多数席次，选后局势犹如撞上冰山的泰坦尼克号。距离11月8日投票日只剩	大选前70天：希拉里支持度领先、川普关键州大幅落后
1918	据中央社报导，美国最新公布的民调结果显示，超过半数受访者表示计划投票给民主党总统候选人希拉里，这是她的民调支持度首度突破极为重要的50%大关。根据奎尼匹克大学公布的民调结果，曾任国务卿的希拉里以51%对41%的成绩，领先共和党对手川普。奎尼匹克大学民调中心助理主任马娄伊表示：“我们开始听到希拉里赢得大胜的呼声，因为她取得10个百分点的领先，进一步证明随着时间过去，川普的声势每况愈下。”不过，如果把第三党候选人也列入，希拉里的支持度则跌到50%以下。加上自由党候选人强生(Gary Johnson)和绿党候选人史坦(Jill Stein)时，这位前第一夫人获得45%受访者支持，川普的支持度也掉到38%。据悉，奎尼匹克大学这项全国性电话调查在18日至24日间进行，共访问约1500名选民，误差是正负2.5个百分点。【中新网】【图片为资料照】	遥遥领先川普 希拉里支持度首次突破五成
1919	据外媒报导，消息人士透露，美国联邦调查局(FBI)又找到1.5万多封美国民主党总统候选人希拉里•克林顿的电邮。据悉，希拉里的律师此前并没有提到这些国务院要公布的信。希拉里因为在2009年至2013年任国务卿期间使用私人电邮服务器曾遭到批评。报导称，批评分为两个方面：使用私人服务器可能会使国务卿的信函容易受到骇客攻击；希拉里保留了对所有信函的控制，并可以删除她不想要的邮件。希拉里已向国务院转交了大约3万封信函，但又删掉了大约3万封信函，称这些是她的私人信件。据此前报导，美国联邦调查局把有关希拉里•克林顿在担任国务卿期间使用私人电邮服务器的调查档呈交国会。 众议院监管委员会8月16日表示，已经收到这些标为“保密”的档，其中包括联邦调查局在调查期间询问希拉里和其他证人的记录。美国联邦调查局是在上个月结束这个持续了一年的调查，调查的核心问题是希拉里和她的助手是否存在错误处理敏感资讯的问题，也就是使用希拉里纽约家中地下室�堛漕p人电邮服务器来处理敏感资讯。调查完成后，联邦调查局局长科米说，调查人员没有发现这位民主党总统候选人有触犯刑律的证据。科米批	美FBI发现1.5万封希拉里未被公开电邮
1920	中央社报导，美国共和党总统候选人川普（Donald Trump）今天表示，他的移民政策没有改变，其中包括将1100万名非法居留美国的移民驱逐出境。川普曾说过，若当选总统，将遣返1100万名无证移民。路透社报导，川普在被问及他的新任竞选总干事康威（Kellyanne Conway）昨天的谈话时告诉福斯新闻（Fox News）：“我没有改变立场，我希望提出真正公平但坚定的答案。”康威昨天的话似乎意味川普随着选情低迷，开始争取原本被他强硬措词吓跑的少数族群，遣返移民的立场似乎也即将有所改变。康威昨天表示，川普打算在未来几周公布移民计划具体内容。美国有线电视新闻网（CNN）“美国国情”（Stateof the Union）询问康威，这些内容包不包括川普先前呼吁的“遣返部队”，康威表示，“还有待决定”。川普前天在纽约总部川普大楼（Trump Tower）和西班牙裔支持者见面，多位支持者告诉西语“环球电视台”（Univision），川普表示，移民计划会包括帮忙数以百万计无证移民取得身份。环球电视台引述与会的德州移民律师蒙蒂（Jacob Monty）报	立场没改变 川普：将遣返1100万非法移民
1921	中央社报导，美国共和党总统候选人川普（Donald Trump ）今天罕见地为自己的行为感到懊悔，后悔自己逞一时口舌之快，冒犯了他人。法新社报导，川普在指示竞选团队改组后的首场造势大会上，摆出忏悔的姿态，抢救告急的选情。川普在北卡罗来纳州夏洛特的造势大会上说：“有时候在激辩的当下，对各项议题发表评论，未选择正确的字眼，或说错了话。”川普说，“覆水难收，不管信不信，我深感后悔。”他说毕，台下群众爆出笑声和掌声。川普继续说：“我确实感到后悔，特别是可能造成个人的痛苦。”路透社报导，过去一向以“尖锐的言论”和桀骜不驯风格为11月大选造势卖点的川普，即使面对党内批评炮火，也鲜少道歉。川普在面临民调落后民主党对手希拉里．克林顿（Hillary Clinton）下，重新定调竞选策略，昨天宣布资深竞选幕僚换人。过去一周来，川普也一改过去自走炮不受控制的风格，在每场造势活动上使用提词机，照稿演说。【图片为资料照】	抢救选情 川普为过去乱放炮道歉
1922	环球时报报导，川普将如何打败极端组织“伊斯兰国”(IS)？他在15日的外交政策演讲中展现了这样的蓝图：“最大限度审查”外来移民；以反恐立场来画线定盟友……近来因失言不断卷入舆论漩涡的川普当天没再“即兴发挥”，“终于展现出总统范”。但美国媒体仍充满对川普的批评。就连被认为是保守派“喉舌”的《华尔街日报》15日也发出严厉警告，要求川普再不“改路子”就退选！川普15日在摇摆州俄亥俄州发表施政演说时表示，为防范美国发生恐怖袭击，应对美国的新移民实施“最大限度审查”。川普说，应对新近抵达美国的移民进行意识形态测试，看他们如何看待宗教自由、性别平等和同性恋平等这些涉及美国价值观的问题。“那些不信任美国宪法的人，支持偏见和仇恨的人，都不允许进入美国”。川普说，这个测试不仅会暴露同情恐怖分子的人，还会筛查出敌视美国或美国原则的人。美国彭博社称，川普把现在的情况与冷战时做对比：“冷战期间，我们有意识形态筛查。早就应该为当今面临的威胁设计一套新的筛查。”川普还计划暂停接受“有恐怖主义出口历史”国家的移民，直至开始实施新程式，对这些国家的移民申请者实施适合的筛查。此前，川普曾提出暂时	川普移民政策遭抨击 华尔街日报：不改就退选
1923	综合报导，曾在美国历届共和党政府中任职的八名亚洲事务专家在当地时间15日发表公开信，表明将在11月举行的总统选举中支援民主党候选人希拉里。报导称，这八名共和党籍的亚洲事务专家在一份署名的信中表示，他们将在总统选举中“不情愿但不可避免的”支持希拉里，因为共和党候选人川普会带领美国对亚洲事务的参与走向“毁灭性边缘化”。他们说，美国面对的全球战略竞争增加，“此时此刻挑选一个不稳定、准备不足、没有远见和前瞻性的业余者来面对21世纪的多重挑战绝对是错误的时机”。他们称，川普给亚洲提供的“只是空洞的狂言或荒诞的妙药”，这将“在很短时间内破坏我们国家的公信力、经济和领导力”。 公开信的署名者包括美国前总统小布希的政府官员，如白宫国家安全委员会亚洲事务高级官员迈克尔•格林(Michael Green)、美国国防部负责亚太事务的助理副部长詹姆斯•克莱德(James Clad)、美国国际开发署高级官员派翠克•克罗宁(Patrick Cronin)。川普在回应时称，公开信署名者是“衰败的华盛顿精英”，“世界变得这么危险应该归咎于他们”。报导指出，这份公开信是又一	美共和党八名亚洲事务专家　公开倒戈支援希拉里　民调领先6%
1924	据外媒报导，将反恐斗争比作“冷战”和“反法西斯战争”，美国共和党总统候选人川普15日声称要收紧对“穆斯林移民”的限制，并以是否愿意对打败“激进伊斯兰”承担责任来评估盟友。据报导，川普15日在讲话中称，“所有行动都必须朝着这个目标，任何国家认同这个目标就是我们的朋友。”在呼吁新品牌“外交政策现实主义”的同时，他同时也攻击奥巴马政府——尤其是前国务卿希拉里——对伊拉克、伊朗、利比亚、叙利亚和埃及等国的政策。川普也将极端主义组织“伊斯兰国”的崛起归咎于奥巴马和希拉里，称“奥巴马-希拉里外交政策释放了‘伊斯兰国’并造成中东不稳定”，并指责希拉里“缺乏迎战‘伊斯兰国’的精神和体力。”在他的书面讲话中，川普宣扬三大领域的外交政策改革：外交、移民和国家安全。在外交阵线方面，川普保证要同愿意承诺帮助打败“激进伊斯兰恐怖主义”的任何国家合作，批评奥巴马和希拉里拒绝使用这个词。报导指出，川普所攻击的很多事情——包括入侵伊拉克、干预利比亚和奥巴马政府时期从伊拉克撤军——都是他过去多年来所支持的。川普也支援奥巴马正在使用的策略，包括使用无人机轰炸和打击恐怖主义头子。	川普反恐政策出炉：限制移民加思想审查
1925	中央社报导，美国民主党总统候选人希拉里．克林顿今天戳破对手川普迷思，同时表态反对太平洋贸易协议案，并表示将对中国大陆硬起来，捍卫美国的利益。法新社报导，希拉里（Hillary Clinton）在底特律近郊的沃伦（Warren）向群众发表谈话，竞选对手川普（Donald Trump）3天前才发表经济政策政见，希拉里企图凸显两人根本上的差异。距总统大选投票不到3个月，曾任国务卿的希拉里目前民调领先，同时，她也戳破地产大亨川普要在经济政策上，惩罚有钱人，力挺美国劳工和中产阶级的迷思。希拉里告诉在场群众：“现在有个迷思，他要下重手对付有钱有势的阶级，因为不知怎的，他其实是站在弱势这一方。”希拉里继续说：“别信他...他会提供大企业、亿万富豪和华尔街经理人数兆美元减税，导致我们国家债务爆炸，最后造成教育、医疗照顾和环境保护等优先政策经费大减。”希拉里也在演说中表示，保护美国的利益不需要切断美国人和世界的关系，但强调她将反对任何削弱美国立场的贸易协定。希拉里说：“我要告诉密歇根州和全美各地的每个人：我将阻止任何削减就业和压低薪资的贸易协议，包括跨太平洋伙	戳破川普迷思！ 希拉里表态反TPP 矢言对陆强硬
1926	中央社报导，美国民主党总统候选人希拉里今天严厉警告共和党对手川普不要“轻率煽动”暴力，说他语出惊人地暗示拥枪权的支持者可以出来对付她，未免“太超过”。法新社报导，川普（Donald Trump）昨天在北卡罗来纳州暗示宪法第二修正案的支持者将来可以采取行动，阻止希拉里（Hillary Clinton）当上总统后，指派美国最高法院大法官。这是希拉里对此最猛烈的反击。“昨天我们看到了发言常不经大脑的川普最新的轻率发言，那逾越了底线。”“说话很重要，我的朋友，如果你要选总统，或你是美国总统，说话可能有很重大的后果。”川普和竞选团队昨天很快出来灭火，坚称代表共和党出征的川普，只是呼吁支持拥枪人士站出来票投川普，用选票来让希拉里落选。【图片为资料照】	“拥枪者或许可对付希拉里” 川普遭批太超过
1927	中央社报导，美国共和党总统提名人川普（Donald Trump）今天重申，如果当选，他将退出尚未最后确定的跨太平洋伙伴协定（TPP），并且惩罚中国大陆不公平的贸易作法。彭博报导，川普在对底特律经济俱乐部（Detroit Economic Club）的演说中表示，如果这项贸易协定生效，目前美国对其他11个TPP会员国的贸易逆差将会恶化。他接着说，福特汽车公司曾表示反对TPP。他说，这项协定“对汽车业而言，可能是较先前的贸易条约更大的灾难”。但他也说：“孤立并非选项”。他呼吁能达成详细计划且对美国有利的贸易协定。不过他并未说明细节。共和党籍众议院议长莱恩（Paul Ryan）本月5日曾在密尔瓦基（Milwaukee）电台谈话性节目中较之前更加强调说，他不支持“目前这个版本”的TPP，因为美国政府“并未正确的谈判这项协定，有许多事情必须改变，才能获得我的支持”。川普说，对中国大陆的贸易执法将是他的主要贸易政策，他举例如大陆的货币操纵、非法补贴和倾销等，都是他关切的问题。他说，大陆窃取美国智慧财产造成美国企业营收和工作机会重大的损失。他说：“中国应为我们	川普重申反对TPP、惩罚陆不公平贸易
1928	据外媒报导，ABC新闻和美国华盛顿邮报日前联合公布的一份最新民调显示，美国民主党总统候选人希拉里•克林顿的支持率为50%，共和党总统候选人川普的支持率为42%，希拉里领先8个百分点。而当地时间本月5日晚间公布的一项民调曾显示，希拉里领先川普缩至不到3个百分点。外媒指出，不过，在是否诚实的问题上，仅有38%的受访者认为希拉里值得信任，相对的认为川普值得信任的只有36%。但受访者们认为希拉里比川普在个人魅力上能够更加胜任总统。而且在处理国际事务时，有71%的受访者认为希拉里能够做的更好，有63%的人认为川普根本无法处理国际事务。此次民调是在周一至周四进行的，通过手机和固定电话随机采访了1002人。总体抽样结果误差幅度在±3.5%之间。据悉，美国总统选举的正式投票将在11月8日举行。美国媒体最近几天集中报导川普反复攻击伊战阵亡美军士兵父母引发的争议。在美国，攻击阵亡士兵及家属是一件非常容易激怒公众的事情。因此，有74%的人表示不认可川普的这一做法。总体而言，56%的人表示，他们强烈反对川普处理争议问题的方式。川普此前表示支持国会众议院议长里安、参议	美大选最新民调：希拉里领先川普8%
1929	中央社报导，今天公布的2项美国媒体民调指出，民主党总统候选人希拉里的全美支持度大幅领先共和党的川普，不过川普阵营仍不畏争议。美国国家广播公司（NBC）与华尔街日报（WSJ）的全美联合民调显示，希拉里的支持度为47%，以9个百分点领先川普的38%，希拉里在7月领先5个百分点，差距拉大。不过希拉里在选民眼中仍不讨喜，53%的受访选民表示不喜欢她，川普的顾人怨指数更高，达到61%。这项民调于7月31日至8月3日间，以有线电话和手机向800名选民调查所取得。媒体与民调机构麦克莱契-马瑞斯特（McClatchy -Marist） 同日公布的全美民调数字，希拉里在全美更以48%对33%，领先川普15个百分点。这项民调在7月同期为42%对39%，希拉里仅领先3个百分点。民调还指出，接受希拉里为美国总统的受访者达53%，川普为39%，这项民调并未提供受访者样本数。希拉里在民主党全国代表大会后人气直升，川普四处树敌支持度跌破4成，哥伦比亚广播公司（CBS）与有线电视新闻网（CNN）早前的全美民调均显示，希拉里的领先幅度已近两位数。【图片为资料照】奥巴马	美大选最新民调：希拉里领先川普9%
1930	美国有线电视新闻网(CNN)和ORC调研公司当地时间4日发布的民调结果显示，美国总统奥巴马的民意支持率上升至54%，系总统第二任期以来最高支持率，有分析认为这将帮助提振民主党总统候选人、前国务卿希拉里•克林顿的选情。民调结果称，推动奥巴马支持率上升的主要是年龄45岁以下的年轻选民，近来奥巴马在这部分群体中的支援率上升了9%。从支持率来看，奥巴马已经跻身近30年来最受欢迎的美国总统之列，其支持率与1988年的雷根总统持平，并与2000年时任总统克林顿57%的支持率相距不远。CNN分析称，奥巴马支持率的改善以及他对共和党总统候选人川普的频繁公开批评可能有助于提升希拉里的支持率。在支持奥巴马的选民之中，有94%的选民表示将在大选中支持希拉里。在不认同奥巴马的选民之中，有85%的选民表示他们将投票支持川普。总体而言，64%的选民认为，如果希拉里成为总统，她将延续奥巴马的大部分政策。美国全国广播公司4日发布的民调显示，目前希拉里在全美范围的支持率已领先川普9个百分点。其他多个机构发布的民调显示，希拉里在多个摇摆州的支持率领先川普。在佛罗里达州和宾夕法尼亚州	奥巴马支持率创第二任期新高 或有助提振希拉里选情
1931	美国总统奥巴马当地时间2日在华盛顿表示，共和党总统候选人川普恶意攻击美军阵亡士兵家庭，且缺乏对全球事务的基本认知，不适合担任总统，他甚至呼吁共和党领袖撤回对川普的“背书”。奥巴马当天在白宫东厅与新加坡总理李显龙共见记者，回答提问时做上述表示。川普近日再陷争议漩涡，他出言攻击一位美军阵亡穆斯林士兵的母亲，称后者受到伊斯兰极端教义毒害。在接受采访时还暗示愿接受克�埵怢�并入俄罗斯，前提是这有助于改善美俄关系。针对川普言论，奥巴马2日抬高批评调门。他说，阵亡美军士兵家庭为美国做出巨大牺牲，川普似乎也缺乏对欧洲、亚洲和中东事务的基本认知，不适合担任总统。尽管他与2008年共和党总统候选人麦凯恩、2012年共和党总统候选人罗姆尼都有政策分歧，但他从不认为这二人无法胜任总统一职，但显然今年的共和党候选人并非如此。截至目前，众议长里安、参议院多数党领袖麦康奈尔和麦凯恩等共和党大佬都曾针对川普出格言论发表声明表示反对，尚未有人撤回对他的“背书”。“我不认为川普的观点代表了很多共和党人的看法。既然你们不得不一次又一次地表示川普所说的话令人无法接受，那为什么还要支持他呢	辱阵亡军人父母 奥巴马吁共和党停止为川普“背书”
1932	美国总统大选的好戏一台接一台，最新的戏码是民主党高层邮件被阿桑奇曝光，党鞭辞职，希拉里在竞选路上遭遇重挫，民调开始落后于此前不被看好的共和党候选人川普。民主党试图通过这几天的全国大会来挽回颓势。所有他们能够想得到的支持者，如第一夫人蜜雪儿、前纽约市长彭博、甚至在邮件门中显示备受民主党高层伤害的桑德斯，都被拉来为希拉里背书。这些支持者看来是出尽了全力，每一个人的演讲都令人感动并备受赞许，但对于希拉里深陷的窘境似乎然并卵——从之后几个主要媒体的民调看来，并无翻转式的重大影响。对于希拉里的评价一直是两极分化的：全世界总是有那么一群人，选择毫无保留地支持希拉里，尽管知道她只是个政治家，所有的话语都经过政治的考量，但他们的忠诚多年以来没有改变，这种粉丝式的死忠心态无法完全用选举政治来解释。也有另外一群人，对希拉里厌恨至极，但同样说不出来为什么。很多分析给出的原因是，因为她是一个女性政治家，如果她是一个男政治家，可能早就当选了。但包括希拉里自己在内的民主党人都并不完全同意。但今年的美国大选，在出人意料的残酷竞争下，将以往出于政治考虑的、浮在真实意图之上暧昧言辞一一冲	希拉里承受了人们对政治精英的满满恶意
1933	据中央社消息，美国前国务卿希拉里•克林顿（Hillary Clinton）今天在民主党全国代表大会上接受总统候选人提名，同时塑造她为人民奋战不懈的斗士形象。希拉里成为美国史上首位获得主要政党总统提名角逐白宫大位的女性，她承诺将成为“美国全民”的总统，无论他们是否投给她。法新社报导，在这个极右和极左势力声音变得更为响亮的大选年，希拉里为逐鹿政治中心豪赌一场，誓言“成为民主党、共和党和无党派的总统”。“为了一直努力生存、奋斗和成功的群众，为了投给我和没有投给我的人，为了所有美国人。”希拉里这场在费城的演说，大多聚焦在或许是她的最大弱点：数十年来在逐渐了无生气的政治战中形成的强势公众形象。她展现美国政坛罕见的坦率，表示“有些人不知道我是怎样的人”。“其实，经过所有这些年的公众服务，服务部分对我来说一直都比公众部分来得容易。”不过谈到自己将政策置于政治之上的形象，希拉里坚不让步。根据“纽约时报”网站，希拉里表示，“这是真的”，“我琢磨细节”，无论是饮用水含铅问题或处方药成本。“因为如果这攸关到你的小孩，你的家庭，这就不只是细节，这是大事，	历史新页 希拉里正式接受民主党提名
1934	"中央社报导，美国总统奥巴马今天呼吁民主党人协助希拉里战胜川普（Donald Trump），他说，2016的白宫之战不只攸关政党政治，更和美国民主本质息息相关。法新社与“哈芬登邮报”（The Huffington Post）报导，当了两任总统的奥巴马在民主党全国代表大会第3晚，以有力的说法谈及希拉里．克林顿（Hillary Clinton）如何从昔日对手，变成现在的盟友和可靠的幕僚。
							
								
							
						奥巴马把共和党总统候选人川普描绘为迎合独裁者的无知者，他说，11月的选举“不只是政党或政策的选择、常见的左右之辩”，而是“更根本的抉择”。他说：“这是更根本的抉择，有关我们是什么样的人，会不会忠于美国伟大的自治政府实验。”民主党全代会今天整晚都把川普描绘为不适合当三军统帅的人，还是个政治新手，和他经验丰富的民主党对手希拉里恰恰相反。奥巴马说，川普“其实不是有计划能力的人，也不能算是实事求是的人”。奥巴马还批评川普的竞选口号“让美国再次强大”：“美国已经很强大了，美国已经很强盛了，我跟你们保证，我国的"	奥巴马民主党全代会演说 挺希拉里入主白宫
1935	美国民主党全国代表大会当地时间26日正式提名前国务卿希拉里•克林顿为民主党总统候选人，希拉里由此成为美国主流政党首位女性总统候选人，开创女性从政新高度。当天，民主党代表性人物——国会任职时间最长的女议员、马里兰州联邦参议员芭芭拉•米库尔斯基和著名黑人民权运动领袖、佐治亚州联邦众议员路易斯等人代表本党提出希拉里的总统提名，各州随后以唱票方式报告初选投票结果。唱票过程不乏“用心”的细节安排，比如一位出生于美国女性获得投票权之前，今年已102岁的女性代表亚利桑那州宣布初选结果，民主党希望以此彰显美国女性百年来为争取权利取得的进步。佛蒙特州联邦参议员桑德斯的哥哥拉瑞•桑德斯以海外民主党党代表身份来到现场，亲自为桑德斯投下一票，他眼角噙泪，表示全家人为桑德斯发起的政治运动而“自豪”。佛蒙特州最后一个唱票，桑德斯在热烈欢呼声中起立，提请民主党大会提名希拉里为候选人。紧接着，大会以全体欢呼鼓掌方式通过对希拉里的提名，展现了民主党的“团结”。现场见证这一历史性时刻的得州穆斯林民主党党团主席AFTAB SIDDIQUI难掩泪水，他向中新社记者说，“近年来美国发生了	希拉里获民主党提名 美240年来首位女总统候选人
1936	据俄罗斯卫星网26日报导，最新民调显示，美国共和党总统候选人唐纳德•川普正在超过其对手希拉里。根据CNN民调结果，目前有48%的选民准备为川普投票，准备为希拉里投票的占45%。CBS电视台所作的另一项调查结果显示，目前两名总统候选的胜数均等，愿意为他们投票的受访者各占42%。其他表示支持川普的还有自由意志党总统候选人加里•詹森和绿党总统候选人吉尔•斯泰因。CBS电视台提醒道，美国总统奥巴马的哥哥支持川普。作为民主党人的马利克•奥巴马将11月的选举中为川普投票。“我喜欢唐纳德•川普，因为他敢讲真话。”马利克•奥巴马在接受美国媒体采访时表示。他还说他本人想认识川普。【中新网】【图片为资料照】	CNN、CBS最新民调：川普领先希拉里
1937	7月25日起，美国民主党全国代表大会将在宾夕法尼亚州费城举行，届时前国务卿希拉里·克林顿将正式接受党内提名，成为美国历史上首位主流政党女性总统候选人。希拉里将打出“好莱坞”、“团结”和“族裔”三张牌以回击共和党候选人川普，为今秋选战确立基调。“好莱坞”VS“真人秀”借着上周共和党全国代表大会的“东风”，目前川普与希拉里的民意支援率差距已从月初的15%缩小至4%，降至误差范围内，民主党急需“扳回一城”。多家美国媒体报道，民主党大会“吸睛指数”可能不敌共和党大会是目前民主党最大的担忧之一，希拉里及其竞选团队广邀好莱坞名流“加盟”大会，期待能刮起不逊色于“川普真人秀”效果的收视狂潮。最新披露的嘉宾名单显示，知名歌手Lady Gaga，曾献唱“超级碗”赛事的“水果姐”凯蒂佩芮，流行歌手黛咪洛瓦托，摇滚歌手蓝尼克罗维兹，音乐人DJ Jazzy Jeff，知名影视演员、“超杀女”克萝伊摩蕾兹，美剧《绝命毒师》男主演布莱恩克兰斯顿，《绝望主妇》女主演伊娃隆格里亚，《威尔和格蕾丝》女主演戴博拉梅辛，《星际迷航》男演员乔治武井，“黑眼豆豆”主唱菲姬，知名电影演员东尼高德温	聚焦美国民主党全代会：希拉里连打“三张牌”迎战川普
1938	中评社华盛顿访问团上月拜会了美国布鲁金斯学会约翰-桑顿中国中心主任李成，就中美关系、中国智库发展、美国大选对华影响等话题询问了这位中国问题专家的看法。李成表示，中美纠纷应该搁置，双方应该更多地互相了解，避免误判。首先，对于今年的中美战略与经济对话（S&ED），李成表示，从清单上来看是非常令人鼓舞的。中美两国之间民间的推动力在增长，所占的比重也在不断的发展，这是好事情。但遗憾的是，这些积极正面的互动交流往往都不在新闻报道之上，人们看到的都是负面的消息，没有看到这些强大的、正常的、多边的、多层次的往来。S&ED是很高层次的对话，这个机制是很好的，这是奥巴马总统任期内的最后一次，以后怎么样不清楚，但希望能给出一个很明显的信号：尽管这种机制不完美，但它起著很重要的作用来弥补可能的分歧。而这个对话本身就是要把多领域联系在一起，在某个领域发生了摩擦那么再另外一个领域就要弥补淡化这些问题，所以才有了战略、经济、人文的双向交流，这是多层次、多领域、多方面的合作。谈到南海问题，李成表示，这有媒体炒作的原因，也有中国变得更多元化、社会受到新媒体很大程度影响的原因，更有随着中国变	学者看中美关系：李成吁搁置纠纷 芮效俭忧战略怀疑
1939	蔡英文政府已执政一段时间，但两岸官方沟通机制停摆，进入“冷和平”模式，像等待爆发的火山一样，平静外表下暗流汹涌。面对这种僵局，双方应如何化解？什么样的台湾政府又符合美国的利益呢？中评社华盛顿访问团不久前拜会了美国战略与国际问题研究中心高级研究员葛来仪（Bonnie S. Glaser），就两岸关系、中美关系、美国总统大选等热门话题交换了意见。 面对两岸关系的“冷和平”，葛来仪表示，她相信无论两岸在各种事务上的观点有多大的差距，双方都应该要有可信的沟通管道，如果没有有效沟通机制，两岸对彼此产生误解的空间就很多。很多人说他们代表一方的官方向另一方传达消息，但是，危险的是，如果他们不能够准确传达其立场的话，双方对彼此怀疑和不信任的程度会增加。“我认为，现在如果能有官方对话的话是最好的，但如果大陆方面不愿意利用官方对话管道，那也应该用一些非正式的、可靠的沟通机制。这样的话，两方都能够确实保证能够传达自身的一些关切和建议让对方听到，我认为这是现阶段最重要的事情。”她说。葛来仪认为，现在大陆对蔡英文政府处在一个评估观察期，但是这也映衬了大陆现在对台湾的深层疑虑（agai	新政府上台2个月 美专家评析蔡英文
1940	据中央社报导，美国媒体24日公布总统大选11个摇摆州的民调，共和党总统候选人川普以42%，小幅超越本周将正式成为民主党候选人希拉里的41%。哥伦比亚广播公司(CBS)公布的11个摇摆州与支持意向未明确州的民调显示，刚举行完全国代表大会的共和党总统候选人川普(Donald Trump)以42%的支持度，超越本周将在民主党全国代表大会中成候选人希拉里的41%。川普在相同民调中，较上周上升2个百分点，希拉里维持平盘。调查指出，55%的共和党登记选民对川普在共和党全国代表大会的谈话感到希望，40%感到热情；32%的独立派选民则感到希望，25%感受到热情，但32%认为川普的说法让人恐惧。哥伦比亚广播公司针对科罗拉多、佛罗里达、爱阿华、密歇根、北卡罗来纳、新罕布什尔、内华达、俄亥俄、宾夕法尼亚、维吉尼亚与威斯康辛11个摇摆州和未有明确支持意向的州，每周进行滚动式调查。美国总统大选并非计人头式的直选，而是由各州选举人票总和来决定胜者。大选期间，两党阵营全力投入摇摆州选战，较少在德州、加州等投票意向明确的州活动。美国舆论评估，佛罗里达、维吉尼亚、俄亥俄与宾州	美国大选民调：川普在摇摆州支持率超希拉里
1941	综合报导，美国共和党总统候选人川普说，如果他当选为美国总统，他可能会放弃对北约盟国的自动保护权，他表示，美国将只帮助那些“对美国尽职责”的北约盟国。川普将于当地时间21日在共和党全国代表大会发表讲话，预计他将透露旨在减少美国在海外开支和参与的外交政策纲领。北大西洋公约组织(NATO)的基础在于，任一会员国遭受攻击等同对全体会员国攻击；而在美国2001年遭911恐攻时，北约即曾根据这项承诺采取行动。英国广播公司(BBC)分析称，川普的这一提议可能会被其他北约成员国往好�婸′搷@是古怪，如果往坏�婸〞尔陧A可能令人警觉。尤其是对欧洲的北约盟国来说，在与莫斯科关系持续紧张之际，美国如果靠不住的话那无疑将是一场噩梦。在被问到对土耳其未遂政变的看法时，川普表彰了土耳其总统埃尔多安的做法。川普说，他将“宁愿有能力继续”维持北约的现存协议，但是如果北约盟国老是利用美国的话，那就另当别论。川普还建议将关闭美国在海外的军事基地，他认为如果美国需要捍卫自己国家利益的时候，从美国本土部署军队要“省钱得多”。【中新网】	川普称若当选 将放弃对北约盟国的无条件保护
